,Transported,HomePlanet,CryoSleep,Age,VIP
2627,False,1.0,False,44.0,False
2628,True,3.0,False,43.0,False
2629,True,1.0,True,14.0,False
2630,True,,True,18.0,False
2631,False,,False,25.0,False
2632,True,3.0,False,0.0,False
2633,True,3.0,True,4.0,False
2634,True,3.0,False,24.0,False
2635,False,1.0,False,38.0,False
2636,True,1.0,True,44.0,False
2637,True,1.0,True,57.0,False
2638,True,,True,3.0,False
2639,False,1.0,True,5.0,True
2640,True,1.0,True,3.0,False
2641,True,1.0,True,18.0,False
2642,False,,True,8.0,False
2643,True,3.0,True,21.0,False
2644,True,0.0,True,35.0,False
2645,True,3.0,True,47.0,False
2646,False,0.0,False,28.0,False
2647,False,0.0,False,49.0,False
2648,True,0.0,False,23.0,False
2649,False,0.0,False,19.0,False
2650,False,1.0,False,34.0,False
2651,True,0.0,False,40.0,True
2652,False,0.0,False,26.0,True
2653,False,1.0,False,23.0,False
2654,False,3.0,False,22.0,False
2655,True,0.0,False,51.0,False
2656,False,1.0,False,44.0,False
2657,False,3.0,False,50.0,False
2658,True,1.0,True,28.0,False
2659,True,1.0,True,13.0,False
2660,False,1.0,False,21.0,False
2661,True,1.0,False,20.0,False
2662,False,1.0,False,14.0,False
2663,False,0.0,False,38.0,False
2664,False,1.0,False,29.0,False
2665,True,0.0,True,36.0,False
2666,True,0.0,True,16.0,False
2667,True,0.0,True,40.0,False
2668,True,0.0,True,27.0,False
2669,True,1.0,False,18.0,False
2670,True,1.0,False,17.0,False
2671,True,3.0,True,32.0,False
2672,False,1.0,False,27.0,False
2673,False,3.0,False,34.0,False
2674,True,3.0,False,53.0,False
2675,True,0.0,True,36.0,True
2676,False,3.0,False,41.0,False
2677,False,3.0,False,51.0,False
2678,True,1.0,True,61.0,False
2679,True,1.0,False,59.0,False
2680,True,0.0,True,17.0,False
2681,True,0.0,True,27.0,False
2682,True,1.0,False,57.0,False
2683,False,3.0,False,39.0,False
2684,True,0.0,True,55.0,False
2685,False,1.0,False,42.0,False
2686,False,1.0,False,36.0,False
2687,True,3.0,False,42.0,False
2688,False,1.0,True,32.0,False
2689,False,1.0,False,6.0,False
2690,False,1.0,True,15.0,False
2691,True,1.0,False,28.0,False
2692,False,3.0,False,37.0,False
2693,False,1.0,False,44.0,False
2694,False,3.0,False,71.0,True
2695,False,0.0,False,44.0,False
2696,True,0.0,True,36.0,False
2697,False,1.0,False,18.0,False
2698,True,1.0,False,3.0,False
2699,False,1.0,True,12.0,False
2700,True,1.0,True,0.0,False
2701,False,1.0,False,29.0,False
2702,False,1.0,False,9.0,False
2703,False,1.0,False,27.0,False
2704,False,1.0,False,24.0,False
2705,True,1.0,False,38.0,False
2706,False,3.0,False,28.0,False
2707,True,3.0,True,26.0,False
2708,False,1.0,False,16.0,False
2709,True,1.0,False,24.0,False
2710,False,1.0,False,33.0,False
2711,False,1.0,False,24.0,False
2712,False,1.0,False,29.0,False
2713,True,1.0,False,25.0,False
2714,False,1.0,False,0.0,False
2715,False,,False,13.0,False
2716,False,1.0,True,7.0,False
2717,False,1.0,False,32.0,False
2718,False,3.0,True,34.0,False
2719,False,3.0,False,49.0,False
2720,True,3.0,False,43.0,False
2721,True,3.0,False,0.0,False
2722,True,3.0,True,6.0,False
2723,True,1.0,False,23.0,False
2724,True,3.0,False,43.0,False
2725,True,3.0,True,23.0,False
2726,False,3.0,False,43.0,False
2727,True,3.0,True,41.0,False
2728,False,0.0,False,54.0,True
2729,True,0.0,True,51.0,False
2730,True,0.0,True,44.0,False
2731,True,1.0,True,48.0,False
2732,False,1.0,False,45.0,False
2733,False,1.0,False,20.0,False
2734,False,0.0,False,33.0,False
2735,False,1.0,False,21.0,False
2736,True,0.0,True,68.0,False
2737,True,1.0,False,23.0,False
2738,False,1.0,False,16.0,True
2739,False,1.0,False,35.0,False
2740,False,1.0,True,22.0,False
2741,False,1.0,False,51.0,False
2742,False,1.0,False,2.0,False
2743,False,1.0,True,29.0,False
2744,True,1.0,False,0.0,False
2745,True,1.0,True,39.0,False
2746,True,0.0,False,55.0,False
2747,False,1.0,True,22.0,False
2748,False,1.0,False,20.0,False
2749,True,,False,25.0,False
2750,True,1.0,False,18.0,False
2751,False,1.0,False,28.0,False
2752,False,1.0,False,26.0,False
2753,False,1.0,False,28.0,False
2754,False,1.0,False,54.0,False
2755,False,1.0,False,56.0,False
2756,False,3.0,False,25.0,False
2757,False,0.0,False,26.0,False
2758,False,1.0,False,14.0,False
2759,True,1.0,False,21.0,False
2760,True,1.0,True,43.0,False
2761,False,1.0,False,37.0,False
2762,False,1.0,False,27.0,False
2763,True,0.0,False,38.0,False
2764,True,1.0,False,14.0,False
2765,False,1.0,True,20.0,False
2766,False,0.0,False,33.0,False
2767,True,0.0,True,33.0,False
2768,True,1.0,False,13.0,False
2769,False,0.0,False,37.0,False
2770,False,3.0,False,15.0,False
2771,False,0.0,False,33.0,False
2772,True,1.0,True,24.0,False
2773,False,,False,49.0,False
2774,False,1.0,False,24.0,False
2775,False,1.0,False,24.0,False
2776,True,0.0,True,26.0,False
2777,True,0.0,True,40.0,False
2778,False,1.0,False,31.0,False
2779,True,0.0,False,47.0,False
2780,False,1.0,False,19.0,False
2781,False,0.0,False,38.0,True
2782,True,0.0,False,33.0,False
2783,True,0.0,True,45.0,False
2784,True,1.0,True,1.0,False
2785,False,1.0,False,32.0,False
2786,True,3.0,True,70.0,False
2787,False,1.0,False,19.0,False
2788,True,3.0,True,55.0,False
2789,False,0.0,False,48.0,False
2790,False,1.0,False,66.0,False
2791,False,,False,13.0,False
2792,False,0.0,False,40.0,False
2793,True,1.0,False,35.0,False
2794,False,1.0,False,32.0,False
2795,False,3.0,False,51.0,False
2796,False,0.0,False,37.0,False
2797,False,1.0,False,31.0,False
2798,False,1.0,False,37.0,False
2799,False,0.0,False,38.0,False
2800,False,0.0,False,19.0,False
2801,True,3.0,True,33.0,False
2802,True,1.0,False,19.0,False
2803,True,1.0,False,31.0,False
2804,False,1.0,False,43.0,False
2805,False,1.0,True,22.0,False
2806,False,1.0,True,24.0,False
2807,False,0.0,False,21.0,False
2808,True,0.0,True,14.0,False
2809,True,0.0,False,30.0,False
2810,True,0.0,True,22.0,False
2811,False,1.0,False,11.0,False
2812,False,1.0,True,4.0,False
2813,False,1.0,False,0.0,False
2814,False,1.0,False,30.0,False
2815,False,1.0,False,21.0,False
2816,False,0.0,False,40.0,False
2817,False,1.0,False,57.0,False
2818,False,3.0,False,35.0,True
2819,False,0.0,False,32.0,False
2820,False,3.0,False,32.0,False
2821,False,1.0,False,30.0,False
2822,False,1.0,False,69.0,False
2823,False,1.0,True,21.0,False
2824,True,3.0,True,17.0,False
2825,False,3.0,False,16.0,False
2826,False,3.0,True,25.0,False
2827,True,0.0,False,25.0,False
2828,False,0.0,False,52.0,False
2829,False,1.0,False,13.0,False
2830,False,1.0,False,37.0,False
2831,False,3.0,False,13.0,False
2832,False,3.0,False,45.0,False
2833,False,3.0,True,55.0,False
2834,False,1.0,False,22.0,False
2835,False,1.0,False,39.0,False
2836,False,3.0,False,35.0,False
2837,True,1.0,True,19.0,False
2838,True,1.0,True,7.0,False
2839,False,1.0,False,19.0,False
2840,True,1.0,True,21.0,False
2841,True,0.0,False,37.0,False
2842,False,1.0,False,35.0,False
2843,True,1.0,True,22.0,False
2844,False,1.0,False,62.0,False
2845,True,1.0,True,41.0,False
2846,True,0.0,True,16.0,False
2847,False,0.0,False,26.0,False
2848,True,3.0,True,36.0,False
2849,True,1.0,True,27.0,False
2850,False,1.0,False,22.0,False
2851,False,1.0,False,40.0,False
2852,True,0.0,False,50.0,False
2853,True,0.0,True,57.0,False
2854,True,1.0,False,15.0,False
2855,False,0.0,False,23.0,False
2856,True,3.0,True,60.0,False
2857,False,1.0,True,73.0,False
2858,True,1.0,True,35.0,False
2859,False,0.0,False,28.0,False
2860,True,0.0,False,27.0,True
2861,False,0.0,False,14.0,False
2862,True,0.0,True,26.0,False
2863,False,1.0,False,22.0,False
2864,True,3.0,False,22.0,False
2865,False,3.0,False,71.0,False
2866,True,3.0,False,25.0,False
2867,True,3.0,True,27.0,False
2868,False,1.0,False,1.0,False
2869,True,1.0,False,52.0,False
2870,True,1.0,True,0.0,False
2871,True,0.0,True,30.0,False
2872,False,0.0,False,52.0,True
2873,True,1.0,False,12.0,False
2874,True,1.0,True,22.0,False
2875,True,1.0,False,24.0,False
2876,False,3.0,False,22.0,False
2877,False,1.0,True,15.0,True
2878,True,3.0,True,21.0,False
2879,True,3.0,True,56.0,False
2880,False,3.0,False,50.0,False
2881,False,1.0,False,20.0,False
2882,False,1.0,False,32.0,False
2883,False,1.0,True,28.0,False
2884,False,1.0,False,74.0,False
2885,True,3.0,True,25.0,False
2886,False,3.0,False,31.0,False
2887,True,1.0,True,6.0,False
2888,True,1.0,True,17.0,False
2889,True,3.0,True,12.0,False
2890,True,3.0,False,47.0,False
2891,True,3.0,True,46.0,False
2892,True,0.0,False,31.0,False
2893,True,0.0,False,36.0,False
2894,False,1.0,False,15.0,False
2895,False,3.0,False,38.0,False
2896,True,1.0,True,48.0,False
2897,True,1.0,True,21.0,False
2898,True,,True,4.0,False
2899,True,3.0,True,31.0,False
2900,False,1.0,False,31.0,False
2901,True,0.0,False,62.0,True
2902,True,1.0,True,29.0,False
2903,False,1.0,False,30.0,False
2904,False,3.0,False,26.0,False
2905,False,3.0,False,43.0,False
2906,False,3.0,False,32.0,False
2907,True,3.0,True,24.0,False
2908,True,3.0,True,49.0,False
2909,True,1.0,False,21.0,False
2910,True,1.0,False,18.0,False
2911,True,1.0,True,18.0,False
2912,False,1.0,True,14.0,False
2913,False,3.0,False,21.0,False
2914,True,3.0,True,25.0,False
2915,False,0.0,False,56.0,False
2916,True,1.0,False,0.0,False
2917,False,1.0,False,55.0,False
2918,False,1.0,True,14.0,False
2919,False,3.0,False,13.0,False
2920,False,3.0,True,43.0,False
2921,False,1.0,True,39.0,True
2922,True,3.0,True,27.0,False
2923,True,1.0,False,24.0,False
2924,True,1.0,False,26.0,False
2925,True,1.0,True,22.0,False
2926,False,,False,26.0,False
2927,True,3.0,False,19.0,False
2928,True,3.0,True,38.0,False
2929,True,0.0,True,38.0,False
2930,True,0.0,False,77.0,False
2931,False,1.0,False,28.0,False
2932,False,1.0,False,22.0,False
2933,False,1.0,False,20.0,False
2934,True,1.0,False,18.0,False
2935,True,0.0,False,10.0,False
2936,True,0.0,True,34.0,False
2937,False,1.0,False,43.0,False
2938,False,3.0,True,31.0,False
2939,True,3.0,True,40.0,False
2940,False,3.0,True,25.0,False
2941,True,3.0,True,68.0,False
2942,False,1.0,False,20.0,False
2943,True,3.0,False,27.0,True
2944,False,1.0,False,1.0,False
2945,False,1.0,False,60.0,False
2946,True,1.0,False,28.0,False
2947,False,1.0,False,11.0,False
2948,False,1.0,False,0.0,False
2949,False,1.0,True,9.0,False
2950,False,3.0,False,38.0,False
2951,False,1.0,False,18.0,False
2952,False,1.0,False,40.0,False
2953,False,1.0,False,21.0,False
2954,False,1.0,True,24.0,False
2955,False,0.0,False,26.0,False
2956,False,0.0,False,47.0,False
2957,False,0.0,False,46.0,False
2958,True,1.0,True,55.0,False
2959,False,1.0,False,50.0,False
2960,True,3.0,True,10.0,False
2961,False,0.0,False,17.0,False
2962,False,0.0,False,20.0,False
2963,False,0.0,False,37.0,False
2964,False,1.0,False,24.0,False
2965,False,1.0,False,43.0,False
2966,False,1.0,False,0.0,False
2967,False,1.0,False,24.0,False
2968,False,3.0,False,22.0,False
2969,True,,True,14.0,False
2970,True,1.0,True,3.0,False
2971,True,1.0,True,22.0,False
2972,True,1.0,False,23.0,False
2973,False,3.0,False,56.0,False
2974,True,1.0,False,36.0,False
2975,False,1.0,False,58.0,False
2976,False,1.0,False,1.0,False
2977,False,3.0,True,39.0,False
2978,False,1.0,False,33.0,False
2979,False,1.0,False,19.0,False
2980,False,1.0,False,27.0,False
2981,True,1.0,True,33.0,False
2982,True,0.0,True,17.0,False
2983,True,0.0,False,28.0,False
2984,False,1.0,False,21.0,False
2985,True,0.0,False,45.0,False
2986,True,3.0,True,62.0,False
2987,True,3.0,True,43.0,False
2988,False,1.0,False,27.0,False
2989,True,1.0,True,1.0,False
2990,False,1.0,False,31.0,False
2991,False,1.0,False,18.0,False
2992,False,3.0,False,21.0,False
2993,True,3.0,False,7.0,False
2994,False,3.0,False,22.0,False
2995,False,3.0,True,26.0,False
2996,True,1.0,True,30.0,False
2997,False,1.0,False,17.0,False
2998,False,1.0,True,27.0,False
2999,False,1.0,False,10.0,False
3000,False,1.0,False,25.0,False
3001,False,1.0,False,21.0,False
3002,False,1.0,False,53.0,False
3003,False,1.0,False,21.0,False
3004,True,0.0,False,28.0,False
3005,True,1.0,True,20.0,False
3006,True,0.0,True,54.0,False
3007,False,1.0,True,9.0,False
3008,False,1.0,False,20.0,False
3009,False,1.0,False,19.0,False
3010,False,1.0,False,32.0,False
3011,False,3.0,False,22.0,False
3012,True,0.0,False,35.0,False
3013,True,1.0,False,26.0,False
3014,False,1.0,True,51.0,False
3015,True,1.0,False,8.0,False
3016,True,1.0,True,40.0,False
3017,True,1.0,True,2.0,False
3018,False,1.0,True,19.0,False
3019,True,1.0,True,32.0,False
3020,False,1.0,False,16.0,False
3021,False,1.0,False,64.0,True
3022,True,1.0,False,35.0,False
3023,False,0.0,False,33.0,False
3024,True,0.0,False,9.0,False
3025,True,0.0,True,21.0,False
3026,True,0.0,True,28.0,False
3027,True,0.0,True,28.0,False
3028,True,1.0,True,31.0,False
3029,False,1.0,False,32.0,False
3030,True,0.0,True,43.0,False
3031,True,0.0,True,60.0,True
3032,True,0.0,False,43.0,False
3033,False,1.0,False,43.0,False
3034,False,1.0,False,19.0,False
3035,False,1.0,False,21.0,False
3036,False,1.0,False,38.0,False
3037,True,1.0,True,17.0,False
3038,True,1.0,True,29.0,False
3039,True,1.0,False,2.0,False
3040,True,1.0,False,22.0,False
3041,False,1.0,False,18.0,False
3042,True,1.0,True,16.0,False
3043,True,0.0,True,52.0,False
3044,False,0.0,False,52.0,False
3045,True,0.0,True,14.0,False
3046,True,0.0,False,25.0,True
3047,True,0.0,True,34.0,False
3048,True,3.0,False,20.0,False
3049,True,1.0,True,28.0,False
3050,False,1.0,True,27.0,False
3051,False,1.0,False,20.0,False
3052,True,1.0,False,44.0,False
3053,False,1.0,False,64.0,False
3054,True,1.0,False,27.0,False
3055,False,1.0,True,24.0,False
3056,True,3.0,True,38.0,False
3057,False,3.0,False,47.0,False
3058,True,1.0,True,8.0,False
3059,True,1.0,False,1.0,False
3060,True,1.0,False,0.0,False
3061,True,1.0,True,20.0,False
3062,True,0.0,True,41.0,False
3063,False,3.0,True,35.0,False
3064,False,3.0,False,31.0,False
3065,False,1.0,False,14.0,False
3066,False,1.0,False,25.0,False
3067,True,0.0,True,26.0,False
3068,False,0.0,False,26.0,False
3069,False,0.0,False,30.0,False
3070,True,0.0,True,49.0,False
3071,False,1.0,False,19.0,False
3072,False,1.0,True,15.0,False
3073,False,1.0,False,27.0,False
3074,True,0.0,False,39.0,False
3075,True,0.0,True,32.0,False
3076,True,0.0,False,11.0,False
3077,True,0.0,True,44.0,False
3078,True,0.0,True,36.0,False
3079,False,1.0,False,56.0,False
3080,True,1.0,True,42.0,False
3081,True,0.0,True,40.0,False
3082,True,0.0,True,53.0,False
3083,True,3.0,True,31.0,False
3084,True,3.0,True,14.0,False
3085,True,1.0,True,31.0,False
3086,False,1.0,False,42.0,False
3087,False,1.0,False,32.0,False
3088,False,1.0,False,34.0,False
3089,True,1.0,True,55.0,False
3090,False,3.0,False,42.0,False
3091,True,,False,40.0,False
3092,False,3.0,False,48.0,True
3093,True,3.0,True,37.0,False
3094,True,3.0,True,17.0,False
3095,True,3.0,True,60.0,False
3096,True,0.0,True,19.0,False
3097,False,0.0,False,30.0,False
3098,False,0.0,False,32.0,False
3099,True,1.0,True,28.0,False
3100,False,1.0,True,26.0,False
3101,True,1.0,True,24.0,False
3102,False,1.0,True,47.0,False
3103,False,1.0,False,32.0,False
3104,True,0.0,True,73.0,True
3105,True,1.0,False,17.0,False
3106,False,1.0,True,47.0,False
3107,False,0.0,False,27.0,False
3108,True,0.0,True,13.0,False
3109,False,0.0,False,22.0,False
3110,True,0.0,False,61.0,False
3111,True,0.0,False,19.0,False
3112,True,0.0,False,45.0,False
3113,False,1.0,True,18.0,False
3114,False,1.0,False,32.0,False
3115,True,0.0,False,52.0,True
3116,True,3.0,True,25.0,False
3117,True,3.0,True,9.0,False
3118,True,3.0,True,18.0,False
3119,False,,False,26.0,False
3120,False,1.0,False,20.0,False
3121,True,1.0,False,6.0,False
3122,False,1.0,False,5.0,False
3123,False,0.0,False,40.0,False
3124,True,1.0,True,20.0,False
3125,False,3.0,False,18.0,False
3126,False,1.0,False,42.0,False
3127,True,1.0,True,14.0,False
3128,True,3.0,True,33.0,False
3129,False,1.0,False,23.0,False
3130,False,1.0,True,35.0,False
3131,False,1.0,False,53.0,False
3132,True,1.0,True,56.0,False
3133,False,1.0,False,35.0,False
3134,False,1.0,False,18.0,False
3135,False,1.0,False,25.0,False
3136,True,1.0,True,20.0,False
3137,True,3.0,True,44.0,False
3138,False,1.0,True,26.0,False
3139,True,3.0,False,23.0,False
3140,True,3.0,True,39.0,False
3141,True,0.0,True,25.0,False
3142,False,0.0,False,42.0,False
3143,True,1.0,False,20.0,False
3144,True,1.0,True,4.0,False
3145,True,1.0,True,64.0,False
3146,True,1.0,False,0.0,False
3147,True,1.0,False,19.0,False
3148,False,1.0,False,6.0,False
3149,True,0.0,True,23.0,False
3150,False,1.0,False,22.0,False
3151,True,1.0,False,18.0,False
3152,False,3.0,False,21.0,False
3153,True,1.0,False,37.0,False
3154,True,1.0,True,24.0,False
3155,False,1.0,True,38.0,False
3156,True,1.0,False,11.0,False
3157,False,1.0,False,6.0,False
3158,False,0.0,False,49.0,False
3159,False,0.0,False,55.0,False
3160,True,1.0,True,15.0,False
3161,False,1.0,False,19.0,False
3162,True,1.0,True,16.0,False
3163,False,0.0,False,48.0,False
3164,True,0.0,True,25.0,False
3165,True,0.0,False,23.0,False
3166,False,1.0,True,27.0,False
3167,False,1.0,False,39.0,False
3168,True,,False,28.0,False
3169,True,3.0,True,72.0,False
3170,False,3.0,False,47.0,False
3171,False,1.0,True,65.0,False
3172,False,1.0,False,40.0,False
3173,True,0.0,True,18.0,False
3174,True,0.0,True,27.0,False
3175,True,1.0,True,21.0,True
3176,False,1.0,False,37.0,False
3177,False,0.0,False,31.0,False
3178,False,1.0,False,33.0,False
3179,True,0.0,True,53.0,False
3180,True,0.0,False,27.0,False
3181,True,1.0,False,74.0,False
3182,True,3.0,True,27.0,False
3183,False,1.0,False,23.0,False
3184,False,0.0,False,74.0,False
3185,True,1.0,True,23.0,False
3186,False,1.0,False,26.0,False
3187,True,1.0,True,0.0,False
3188,True,1.0,True,0.0,False
3189,False,1.0,False,24.0,False
3190,True,0.0,True,28.0,False
3191,True,0.0,True,17.0,False
3192,True,,True,26.0,False
3193,False,0.0,False,39.0,False
3194,False,1.0,False,17.0,False
3195,False,1.0,False,15.0,False
3196,False,1.0,False,37.0,False
3197,True,1.0,False,38.0,False
3198,True,0.0,False,33.0,False
3199,True,0.0,True,16.0,False
3200,True,0.0,False,41.0,True
3201,True,0.0,False,7.0,False
3202,False,1.0,False,20.0,False
3203,True,1.0,True,44.0,False
3204,False,1.0,False,42.0,False
3205,False,1.0,False,29.0,False
3206,True,0.0,False,22.0,False
3207,True,0.0,False,21.0,False
3208,False,1.0,True,21.0,False
3209,False,1.0,True,21.0,False
3210,True,3.0,True,13.0,False
3211,True,1.0,True,16.0,False
3212,True,3.0,True,36.0,False
3213,True,1.0,True,36.0,False
3214,False,1.0,False,26.0,False
3215,True,0.0,True,28.0,True
3216,False,1.0,False,14.0,False
3217,False,1.0,True,29.0,False
3218,False,3.0,False,19.0,False
3219,False,1.0,False,51.0,False
3220,True,1.0,True,64.0,False
3221,True,0.0,True,41.0,False
3222,False,1.0,True,27.0,False
3223,True,1.0,True,16.0,False
3224,False,1.0,False,20.0,False
3225,True,0.0,True,31.0,False
3226,False,0.0,False,38.0,False
3227,True,0.0,True,59.0,False
3228,True,0.0,True,18.0,False
3229,True,0.0,True,33.0,False
3230,False,0.0,False,33.0,False
3231,True,0.0,False,49.0,False
3232,True,1.0,True,4.0,False
3233,True,1.0,False,0.0,False
3234,True,1.0,False,0.0,False
3235,False,1.0,False,24.0,False
3236,False,0.0,False,52.0,False
3237,False,1.0,False,50.0,False
3238,False,1.0,False,31.0,False
3239,False,1.0,True,25.0,False
3240,True,1.0,False,62.0,False
3241,False,0.0,False,49.0,False
3242,True,0.0,True,24.0,False
3243,True,0.0,False,33.0,False
3244,True,1.0,False,20.0,False
3245,False,0.0,False,46.0,False
3246,False,0.0,False,26.0,False
3247,False,0.0,False,52.0,False
3248,False,3.0,True,28.0,False
3249,True,3.0,True,39.0,False
3250,True,0.0,False,29.0,False
3251,True,0.0,False,19.0,False
3252,False,1.0,False,15.0,False
3253,False,1.0,False,33.0,False
